latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-14.344,-66.054,306.7,1.1,1,2019-11-27,0545,Aqua,MODIS,69,6.0NRT,292.1,6.5,N
-14.572,-63.717,306.9,1,1,2019-11-27,0545,Aqua,MODIS,70,6.0NRT,292.1,6.1,N
1.649,-50.522,332.3,2.3,1.5,2019-11-27,1325,Terra,MODIS,86,6.0NRT,298.4,80.9,D
1.652,-50.528,327.9,2.3,1.5,2019-11-27,1325,Terra,MODIS,83,6.0NRT,297.8,60.1,D
4.795,-65.336,323.3,1.2,1.1,2019-11-27,1500,Terra,MODIS,71,6.0NRT,299.1,19.3,D
4.942,-60.346,304.8,2.8,1.6,2019-11-27,1500,Terra,MODIS,40,6.0NRT,287.4,15.8,D
4.816,-65.41,316.7,1.2,1.1,2019-11-27,1500,Terra,MODIS,36,6.0NRT,297.8,9.3,D
4.478,-69.77,316.1,1.1,1,2019-11-27,1505,Terra,MODIS,62,6.0NRT,296.6,6,D
4.627,-69.786,319.3,1.1,1,2019-11-27,1505,Terra,MODIS,68,6.0NRT,296.8,10.1,D
3.261,-60.223,313.9,3.1,1.7,2019-11-27,1505,Terra,MODIS,54,6.0NRT,295.4,23,D
4.717,-69.776,334.2,1.1,1,2019-11-27,1505,Terra,MODIS,85,6.0NRT,297,29.3,D
4.81,-69.976,319.1,1.1,1,2019-11-27,1505,Terra,MODIS,63,6.0NRT,296.5,8.6,D
4.811,-69.985,322.9,1.1,1,2019-11-27,1505,Terra,MODIS,73,6.0NRT,296.6,12.9,D
4.82,-69.984,318.2,1.1,1,2019-11-27,1505,Terra,MODIS,36,6.0NRT,296.5,7.4,D
-9.15,-66.162,316.2,1.7,1.3,2019-11-27,1505,Terra,MODIS,42,6.0NRT,295.4,16.1,D
4.702,-68.725,329,1,1,2019-11-27,1505,Terra,MODIS,81,6.0NRT,298.5,19.2,D
-9.4,-67.185,316.4,1.4,1.2,2019-11-27,1505,Terra,MODIS,55,6.0NRT,295.9,11.7,D
-9.073,-67.766,315.6,1.3,1.1,2019-11-27,1505,Terra,MODIS,53,6.0NRT,296.8,11,D
-12.139,-63.909,312.6,2.8,1.6,2019-11-27,1505,Terra,MODIS,63,6.0NRT,282.6,22.7,D
-9.075,-67.541,320.5,1.3,1.1,2019-11-27,1505,Terra,MODIS,48,6.0NRT,298.6,17,D
-10.676,-68.274,313.2,1.3,1.1,2019-11-27,1505,Terra,MODIS,64,6.0NRT,295.6,7.3,D
-9.664,-66.509,318.9,1.6,1.2,2019-11-27,1505,Terra,MODIS,72,6.0NRT,294.6,20,D
4.7,-68.716,322.1,1,1,2019-11-27,1505,Terra,MODIS,73,6.0NRT,296.3,11,D
-9.09,-65.929,315.2,1.7,1.3,2019-11-27,1505,Terra,MODIS,26,6.0NRT,295.4,14.7,D
-9.088,-65.944,316.2,1.7,1.3,2019-11-27,1505,Terra,MODIS,47,6.0NRT,295.5,16.7,D
-9.138,-65.381,315.1,1.9,1.4,2019-11-27,1505,Terra,MODIS,36,6.0NRT,293.7,17.6,D
-8.856,-67.14,315.8,1.4,1.2,2019-11-27,1505,Terra,MODIS,56,6.0NRT,295.1,12,D
-8.782,-67.665,314.8,1.3,1.1,2019-11-27,1505,Terra,MODIS,48,6.0NRT,296.4,9.9,D
-8.979,-65.987,314,1.7,1.3,2019-11-27,1505,Terra,MODIS,65,6.0NRT,294.5,15.1,D
-7.63,-67.221,314.9,1.3,1.1,2019-11-27,1505,Terra,MODIS,62,6.0NRT,295.9,10.9,D
-3.353,-64.708,311.8,1.8,1.3,2019-11-27,1505,Terra,MODIS,0,6.0NRT,293,11.5,D
-2.027,-50.752,311.1,3.6,1.8,2019-11-27,1620,Aqua,MODIS,61,6.0NRT,285.3,33.7,D
-3.837,-50.154,310.3,3.4,1.7,2019-11-27,1620,Aqua,MODIS,34,6.0NRT,280.5,35.6,D
-3.604,-50.401,308.5,3.6,1.8,2019-11-27,1620,Aqua,MODIS,54,6.0NRT,274.3,39.9,D
-3.419,-50.738,354,3.8,1.8,2019-11-27,1620,Aqua,MODIS,97,6.0NRT,285.4,452.7,D
-3.424,-50.772,327.4,3.8,1.8,2019-11-27,1620,Aqua,MODIS,83,6.0NRT,284.3,137.2,D
-3.403,-50.741,315.6,3.8,1.8,2019-11-27,1620,Aqua,MODIS,63,6.0NRT,284.9,62.5,D
-3.413,-50.743,359.9,3.8,1.8,2019-11-27,1620,Aqua,MODIS,99,6.0NRT,285.8,555,D
-3.418,-50.777,321.7,3.8,1.8,2019-11-27,1620,Aqua,MODIS,74,6.0NRT,283.5,95.4,D
-3.148,-50.623,309.9,3.7,1.8,2019-11-27,1620,Aqua,MODIS,0,6.0NRT,281.5,39.3,D
-3.135,-50.599,323,3.6,1.8,2019-11-27,1620,Aqua,MODIS,60,6.0NRT,281.5,111.4,D
-2.034,-50.758,318.2,3.6,1.8,2019-11-27,1620,Aqua,MODIS,63,6.0NRT,285.2,72.1,D
1.648,-50.522,314.6,3,1.6,2019-11-27,1620,Aqua,MODIS,60,6.0NRT,290.3,39.1,D
1.659,-50.551,311.3,3,1.6,2019-11-27,1620,Aqua,MODIS,29,6.0NRT,288.4,24.5,D
-11.142,-68.903,311.2,1.5,1.2,2019-11-27,1755,Aqua,MODIS,52,6.0NRT,292.6,7.9,D
-11.172,-67.456,356.1,1.2,1.1,2019-11-27,1755,Aqua,MODIS,98,6.0NRT,297.3,96.3,D
-11.17,-67.445,318.1,1.2,1.1,2019-11-27,1755,Aqua,MODIS,72,6.0NRT,294.6,13.3,D
-11.2,-67.441,312.6,1.2,1.1,2019-11-27,1755,Aqua,MODIS,46,6.0NRT,295.6,7.7,D
-11.199,-67.429,315,1.2,1.1,2019-11-27,1755,Aqua,MODIS,66,6.0NRT,295.5,10.3,D
-11.213,-65.856,321.2,1.1,1,2019-11-27,1755,Aqua,MODIS,69,6.0NRT,302.2,10.8,D
-11.273,-65.818,311.6,1,1,2019-11-27,1755,Aqua,MODIS,28,6.0NRT,293.6,5.4,D
-11.874,-69.429,327,1.7,1.3,2019-11-27,1755,Aqua,MODIS,83,6.0NRT,278.4,48.9,D
-11.873,-69.438,318.2,1.7,1.3,2019-11-27,1755,Aqua,MODIS,70,6.0NRT,278.6,29.3,D
-11.871,-69.422,327.8,1.7,1.3,2019-11-27,1755,Aqua,MODIS,83,6.0NRT,278.3,51.4,D
-11.73,-66.389,312.4,1.1,1.1,2019-11-27,1755,Aqua,MODIS,56,6.0NRT,295.7,6,D
-11.728,-66.379,314.7,1.1,1.1,2019-11-27,1755,Aqua,MODIS,63,6.0NRT,295.9,7.7,D
-11.825,-62.877,320.2,1.1,1,2019-11-27,1755,Aqua,MODIS,45,6.0NRT,290,10.8,D
-11.834,-62.876,328.8,1.1,1,2019-11-27,1755,Aqua,MODIS,58,6.0NRT,292.5,20.4,D
-12.174,-64.84,324.3,1,1,2019-11-27,1755,Aqua,MODIS,75,6.0NRT,298,13.2,D
-12.183,-64.839,355,1,1,2019-11-27,1755,Aqua,MODIS,97,6.0NRT,299.4,64.1,D
-12.182,-64.829,339.5,1,1,2019-11-27,1755,Aqua,MODIS,89,6.0NRT,298.8,33.6,D
-12.043,-63.794,319.5,1,1,2019-11-27,1755,Aqua,MODIS,54,6.0NRT,289.9,8.1,D
-11.921,-62.836,321.2,1.1,1,2019-11-27,1755,Aqua,MODIS,36,6.0NRT,297.1,10.8,D
-12.164,-64.252,346.2,1,1,2019-11-27,1755,Aqua,MODIS,70,6.0NRT,291.9,46.7,D
-12.024,-63.219,319.2,1,1,2019-11-27,1755,Aqua,MODIS,63,6.0NRT,297.4,7.7,D
-12.257,-64.196,318.4,1,1,2019-11-27,1755,Aqua,MODIS,57,6.0NRT,288.9,8.2,D
-12.089,-63.039,321.9,1,1,2019-11-27,1755,Aqua,MODIS,60,6.0NRT,300.6,11,D
-12.079,-62.848,320.7,1.1,1,2019-11-27,1755,Aqua,MODIS,54,6.0NRT,297.8,10,D
-12.397,-63.957,331,1,1,2019-11-27,1755,Aqua,MODIS,83,6.0NRT,296.5,22.2,D
-12.396,-63.948,321.7,1,1,2019-11-27,1755,Aqua,MODIS,68,6.0NRT,292.8,11.6,D
-12.395,-63.679,325.5,1,1,2019-11-27,1755,Aqua,MODIS,74,6.0NRT,294.9,13.7,D
-12.826,-66.423,315,1.1,1.1,2019-11-27,1755,Aqua,MODIS,56,6.0NRT,295.5,7.8,D
-12.908,-66.033,323.6,1.1,1,2019-11-27,1755,Aqua,MODIS,74,6.0NRT,298.3,12.4,D
-12.917,-64.371,340.5,1,1,2019-11-27,1755,Aqua,MODIS,90,6.0NRT,290.4,37.1,D
-12.926,-64.369,323,1,1,2019-11-27,1755,Aqua,MODIS,76,6.0NRT,290.9,14.5,D
-12.925,-64.36,330.9,1,1,2019-11-27,1755,Aqua,MODIS,79,6.0NRT,288.8,23.8,D
-13.176,-65.702,320.8,1.1,1,2019-11-27,1755,Aqua,MODIS,65,6.0NRT,296,9.3,D
-12.913,-63.832,329.7,1,1,2019-11-27,1755,Aqua,MODIS,79,6.0NRT,280.9,23.4,D
-13.195,-65.7,320.5,1.1,1,2019-11-27,1755,Aqua,MODIS,29,6.0NRT,296.6,8.9,D
-13.09,-64.229,311.9,1,1,2019-11-27,1755,Aqua,MODIS,52,6.0NRT,276.4,6.5,D
-13.089,-64.22,321.8,1,1,2019-11-27,1755,Aqua,MODIS,58,6.0NRT,275.2,15.2,D
-13.098,-64.222,332.3,1,1,2019-11-27,1755,Aqua,MODIS,86,6.0NRT,276.3,26,D
-13.096,-64.213,335.1,1,1,2019-11-27,1755,Aqua,MODIS,76,6.0NRT,274.9,29.7,D
-13.166,-64.512,317.2,1,1,2019-11-27,1755,Aqua,MODIS,68,6.0NRT,281.2,9,D
-12.882,-62.174,326.9,1.1,1,2019-11-27,1755,Aqua,MODIS,82,6.0NRT,289.8,19.9,D
-13.676,-67.613,317.3,1.4,1.2,2019-11-27,1755,Aqua,MODIS,26,6.0NRT,296.7,11.3,D
-13.687,-67.611,318.4,1.4,1.2,2019-11-27,1755,Aqua,MODIS,37,6.0NRT,297.3,13.2,D
-13.399,-57.743,312.5,2.1,1.4,2019-11-27,1755,Aqua,MODIS,40,6.0NRT,285.4,14.4,D
4.431,-66.783,319.8,1,1,2019-11-27,1800,Aqua,MODIS,73,6.0NRT,299.9,10.5,D
-10.897,-68.522,318.1,1.4,1.2,2019-11-27,1800,Aqua,MODIS,73,6.0NRT,293.8,15.2,D
-10.878,-68.817,314.2,1.5,1.2,2019-11-27,1800,Aqua,MODIS,54,6.0NRT,293.9,12,D
-10.167,-63.992,311.8,1,1,2019-11-27,1800,Aqua,MODIS,44,6.0NRT,283.7,6.3,D
-10.858,-69.003,317.9,1.6,1.2,2019-11-27,1800,Aqua,MODIS,73,6.0NRT,293.7,16.8,D
-10.29,-64.912,313.9,1,1,2019-11-27,1800,Aqua,MODIS,43,6.0NRT,293.6,5.5,D
-10.778,-68.479,314.8,1.4,1.2,2019-11-27,1800,Aqua,MODIS,68,6.0NRT,293,12.9,D
-10.823,-68.994,315.3,1.5,1.2,2019-11-27,1800,Aqua,MODIS,47,6.0NRT,295.2,12.6,D
-10.768,-68.735,320,1.5,1.2,2019-11-27,1800,Aqua,MODIS,75,6.0NRT,294.5,20.6,D
-10.769,-68.749,324.8,1.5,1.2,2019-11-27,1800,Aqua,MODIS,80,6.0NRT,295.3,29.1,D
-10.765,-68.741,333,1.5,1.2,2019-11-27,1800,Aqua,MODIS,86,6.0NRT,294.6,48.3,D
-10.767,-68.755,316.9,1.5,1.2,2019-11-27,1800,Aqua,MODIS,71,6.0NRT,294.5,16.4,D
-10.78,-68.85,317.3,1.5,1.2,2019-11-27,1800,Aqua,MODIS,71,6.0NRT,293.9,17.3,D
-10.207,-64.846,317,1,1,2019-11-27,1800,Aqua,MODIS,59,6.0NRT,294.4,7.9,D
-10.788,-69.433,311.8,1.7,1.3,2019-11-27,1800,Aqua,MODIS,47,6.0NRT,293.3,12.3,D
-10.145,-64.927,329.1,1,1,2019-11-27,1800,Aqua,MODIS,72,6.0NRT,293.3,19.8,D
-10.118,-64.996,319.6,1,1,2019-11-27,1800,Aqua,MODIS,41,6.0NRT,296.8,8.3,D
-10.119,-65.005,319.8,1,1,2019-11-27,1800,Aqua,MODIS,57,6.0NRT,296.8,9.7,D
-10.127,-65.19,319.3,1,1,2019-11-27,1800,Aqua,MODIS,59,6.0NRT,297.2,8.3,D
-10.607,-69.185,310.5,1.6,1.2,2019-11-27,1800,Aqua,MODIS,55,6.0NRT,292.7,8.5,D
-10.482,-68.317,316.3,1.4,1.2,2019-11-27,1800,Aqua,MODIS,69,6.0NRT,294.5,13.7,D
-9.92,-65.219,345.3,1,1,2019-11-27,1800,Aqua,MODIS,81,6.0NRT,296.3,44.6,D
-9.88,-65.132,370,1,1,2019-11-27,1800,Aqua,MODIS,100,6.0NRT,297,107,D
-9.871,-65.134,347,1,1,2019-11-27,1800,Aqua,MODIS,94,6.0NRT,298.8,45.8,D
-9.873,-65.143,320.9,1,1,2019-11-27,1800,Aqua,MODIS,26,6.0NRT,298.8,7.2,D
-9.817,-64.818,324.2,1,1,2019-11-27,1800,Aqua,MODIS,0,6.0NRT,288.4,16.3,D
-9.663,-65.093,340.5,1,1,2019-11-27,1800,Aqua,MODIS,90,6.0NRT,296.6,36.8,D
-9.915,-67.217,316.4,1.2,1.1,2019-11-27,1800,Aqua,MODIS,53,6.0NRT,297.9,11.6,D
-9.769,-66.237,328.5,1.1,1,2019-11-27,1800,Aqua,MODIS,77,6.0NRT,296.7,21.9,D
-9.673,-65.752,321.4,1,1,2019-11-27,1800,Aqua,MODIS,65,6.0NRT,295,10.8,D
-9.591,-65.24,322.5,1,1,2019-11-27,1800,Aqua,MODIS,71,6.0NRT,294.1,13.4,D
-9.553,-65.746,342.4,1,1,2019-11-27,1800,Aqua,MODIS,91,6.0NRT,296.2,40.8,D
-9.783,-67.666,315.4,1.2,1.1,2019-11-27,1800,Aqua,MODIS,66,6.0NRT,296.5,10.1,D
-9.405,-65.611,316,1,1,2019-11-27,1800,Aqua,MODIS,20,6.0NRT,297.6,6.3,D
-9.292,-65.336,312.7,1,1,2019-11-27,1800,Aqua,MODIS,0,6.0NRT,291.7,6.5,D
-9.359,-65.869,320.3,1,1,2019-11-27,1800,Aqua,MODIS,46,6.0NRT,297.1,9.4,D
-9.27,-65.506,317.4,1,1,2019-11-27,1800,Aqua,MODIS,64,6.0NRT,296.1,6.9,D
-9.259,-65.555,325.6,1,1,2019-11-27,1800,Aqua,MODIS,79,6.0NRT,296.7,15.8,D
-9.468,-67.133,312.9,1.1,1.1,2019-11-27,1800,Aqua,MODIS,60,6.0NRT,296.2,6.8,D
-9.401,-67.17,318.5,1.1,1.1,2019-11-27,1800,Aqua,MODIS,67,6.0NRT,297.1,10.7,D
-9.152,-65.576,317.8,1,1,2019-11-27,1800,Aqua,MODIS,26,6.0NRT,299.2,7.5,D
-9.153,-65.585,318.5,1,1,2019-11-27,1800,Aqua,MODIS,44,6.0NRT,299.9,8.6,D
-9.353,-67.068,315.3,1.1,1.1,2019-11-27,1800,Aqua,MODIS,59,6.0NRT,298.3,10.1,D
-9.155,-65.863,317.6,1,1,2019-11-27,1800,Aqua,MODIS,55,6.0NRT,299.3,8.8,D
-9.104,-65.627,319.1,1,1,2019-11-27,1800,Aqua,MODIS,65,6.0NRT,300.2,11.2,D
-9.349,-67.917,312.5,1.3,1.1,2019-11-27,1800,Aqua,MODIS,57,6.0NRT,294.6,8.3,D
-9.198,-66.961,322.4,1.1,1.1,2019-11-27,1800,Aqua,MODIS,72,6.0NRT,298,13.9,D
-9.127,-66.977,319.9,1.1,1.1,2019-11-27,1800,Aqua,MODIS,70,6.0NRT,295.8,12.5,D
-9.118,-66.978,335.8,1.1,1.1,2019-11-27,1800,Aqua,MODIS,88,6.0NRT,296.2,35.1,D
-9.119,-66.989,328.5,1.1,1.1,2019-11-27,1800,Aqua,MODIS,82,6.0NRT,296.1,23.8,D
-9.074,-67.541,318.2,1.2,1.1,2019-11-27,1800,Aqua,MODIS,30,6.0NRT,298.6,13.3,D
-9.155,-68.515,313.6,1.4,1.2,2019-11-27,1800,Aqua,MODIS,65,6.0NRT,294.3,9.2,D
-9.156,-68.68,313.8,1.4,1.2,2019-11-27,1800,Aqua,MODIS,66,6.0NRT,292.7,10.1,D
-8.857,-67.147,315.5,1.1,1.1,2019-11-27,1800,Aqua,MODIS,62,6.0NRT,294.8,11.3,D
-8.732,-66.576,318.3,1.1,1,2019-11-27,1800,Aqua,MODIS,71,6.0NRT,299.2,10.8,D
-8.621,-67.048,316.2,1.1,1.1,2019-11-27,1800,Aqua,MODIS,66,6.0NRT,298.5,9.5,D
-8.649,-69.773,313.8,1.6,1.3,2019-11-27,1800,Aqua,MODIS,68,6.0NRT,292.1,16,D
-8.214,-69.863,311.1,1.6,1.3,2019-11-27,1800,Aqua,MODIS,61,6.0NRT,293.2,10.3,D
-4.188,-65.157,317.4,1,1,2019-11-27,1800,Aqua,MODIS,72,6.0NRT,293.6,10,D
-3.654,-64.966,322.2,1,1,2019-11-27,1800,Aqua,MODIS,0,6.0NRT,294.2,14.8,D
-3.532,-65.203,320.1,1,1,2019-11-27,1800,Aqua,MODIS,75,6.0NRT,292.6,11,D
-3.533,-65.212,319.2,1,1,2019-11-27,1800,Aqua,MODIS,68,6.0NRT,294.2,10.1,D
-2.926,-65.399,326,1,1,2019-11-27,1800,Aqua,MODIS,80,6.0NRT,294.6,18.7,D
-2.927,-65.408,316.4,1,1,2019-11-27,1800,Aqua,MODIS,68,6.0NRT,294.4,8.8,D
-2.796,-67.709,312.5,1.1,1,2019-11-27,1800,Aqua,MODIS,36,6.0NRT,296.3,7.1,D
-2.192,-66.636,316.1,1,1,2019-11-27,1800,Aqua,MODIS,69,6.0NRT,296.8,7.7,D
-2.193,-66.645,315.8,1,1,2019-11-27,1800,Aqua,MODIS,68,6.0NRT,296.9,7.5,D
-0.414,-66.308,318.6,1,1,2019-11-27,1800,Aqua,MODIS,0,6.0NRT,298.2,9.8,D
3.277,-60.22,322.2,2.6,1.6,2019-11-27,1800,Aqua,MODIS,76,6.0NRT,297.3,43.7,D
3.281,-60.225,319.5,2.6,1.6,2019-11-27,1800,Aqua,MODIS,50,6.0NRT,297.2,31.8,D
4.089,-61.134,313.8,2.3,1.5,2019-11-27,1800,Aqua,MODIS,32,6.0NRT,294.5,12.6,D
4.085,-61.138,313.4,2.3,1.5,2019-11-27,1800,Aqua,MODIS,48,6.0NRT,294.3,12,D
4.488,-66.706,323,1,1,2019-11-27,1800,Aqua,MODIS,52,6.0NRT,300.3,12.6,D
4.798,-65.408,320.5,1.2,1.1,2019-11-27,1800,Aqua,MODIS,37,6.0NRT,301.9,8.1,D
4.472,-68.939,315.9,1,1,2019-11-27,1800,Aqua,MODIS,53,6.0NRT,298.9,8.3,D
4.456,-69.678,314.3,1.1,1,2019-11-27,1800,Aqua,MODIS,34,6.0NRT,293.8,7.8,D
4.474,-69.954,333.2,1.1,1.1,2019-11-27,1800,Aqua,MODIS,86,6.0NRT,296.2,32.2,D
4.78,-68.918,320.4,1,1,2019-11-27,1800,Aqua,MODIS,50,6.0NRT,296,14.1,D
4.795,-69.509,316.6,1.1,1,2019-11-27,1800,Aqua,MODIS,40,6.0NRT,295.9,9.9,D
4.98,-68.551,316.4,1,1,2019-11-27,1800,Aqua,MODIS,53,6.0NRT,298,7.7,D
-3.733,-51.085,302.7,1.1,1.1,2019-11-28,0145,Terra,MODIS,33,6.0NRT,282.4,6.4,N
-3.507,-50.194,304.2,1,1,2019-11-28,0145,Terra,MODIS,59,6.0NRT,280.9,6.6,N
-3.469,-50.715,308.7,1.1,1,2019-11-28,0145,Terra,MODIS,75,6.0NRT,286.5,8.8,N
-3.855,-53.532,300.5,1.6,1.2,2019-11-28,0145,Terra,MODIS,28,6.0NRT,271.1,10.8,N
-3.448,-50.812,305.2,1.1,1,2019-11-28,0145,Terra,MODIS,63,6.0NRT,286,6.6,N
-3.409,-50.739,305.7,1.1,1,2019-11-28,0145,Terra,MODIS,65,6.0NRT,283.9,6.7,N
-3.411,-50.748,308.2,1.1,1,2019-11-28,0145,Terra,MODIS,74,6.0NRT,283.7,8.5,N
-3.401,-50.75,303.7,1.1,1,2019-11-28,0145,Terra,MODIS,22,6.0NRT,284,5,N
-3.289,-50.206,302.9,1,1,2019-11-28,0145,Terra,MODIS,52,6.0NRT,273.5,7.1,N
-3.729,-54.765,300.3,2,1.4,2019-11-28,0145,Terra,MODIS,24,6.0NRT,281.7,9.8,N
-3.132,-50.593,309.9,1.1,1,2019-11-28,0145,Terra,MODIS,79,6.0NRT,286.3,9.7,N
-3.133,-50.602,310.3,1.1,1,2019-11-28,0145,Terra,MODIS,80,6.0NRT,286,10.1,N
-2.975,-50.522,303.4,1.1,1,2019-11-28,0145,Terra,MODIS,55,6.0NRT,283.3,6,N
-2.964,-52.378,303.8,1.3,1.1,2019-11-28,0145,Terra,MODIS,57,6.0NRT,281.6,8.1,N
-2.945,-52.529,300.1,1.3,1.1,2019-11-28,0145,Terra,MODIS,13,6.0NRT,281.7,5.4,N
-2.965,-52.897,305.7,1.4,1.2,2019-11-28,0145,Terra,MODIS,65,6.0NRT,277.2,12.5,N
-2.849,-52.204,312.4,1.3,1.1,2019-11-28,0145,Terra,MODIS,85,6.0NRT,285.6,14.5,N
-2.848,-52.199,309.6,1.3,1.1,2019-11-28,0145,Terra,MODIS,78,6.0NRT,285.7,11.9,N
-2.849,-52.21,303,1.3,1.1,2019-11-28,0145,Terra,MODIS,53,6.0NRT,285.5,6.1,N
-2.783,-51.818,307.4,1.2,1.1,2019-11-28,0145,Terra,MODIS,64,6.0NRT,291.5,8.3,N
-3.058,-54.638,300.1,1.9,1.3,2019-11-28,0145,Terra,MODIS,15,6.0NRT,283.6,7.6,N
-2.005,-52.076,305.6,1.2,1.1,2019-11-28,0145,Terra,MODIS,65,6.0NRT,289.8,6.4,N
-1.635,-53.965,303.2,1.6,1.2,2019-11-28,0145,Terra,MODIS,54,6.0NRT,288.1,8.8,N
-1.634,-53.972,305.7,1.6,1.2,2019-11-28,0145,Terra,MODIS,65,6.0NRT,288.1,11.3,N
-1.278,-53.8,304,1.5,1.2,2019-11-28,0145,Terra,MODIS,58,6.0NRT,290.5,8.1,N
0.668,-50.791,303.7,1,1,2019-11-28,0145,Terra,MODIS,56,6.0NRT,287.8,5,N
1.202,-50.53,307.9,1,1,2019-11-28,0145,Terra,MODIS,73,6.0NRT,289.5,7.6,N
1.2,-50.539,304,1,1,2019-11-28,0145,Terra,MODIS,58,6.0NRT,289.2,5.2,N
1.211,-50.531,323.8,1,1,2019-11-28,0145,Terra,MODIS,100,6.0NRT,290.3,21,N
1.209,-50.54,305.3,1,1,2019-11-28,0145,Terra,MODIS,55,6.0NRT,288.5,5.7,N
1.67,-50.537,310.4,1,1,2019-11-28,0145,Terra,MODIS,80,6.0NRT,292.2,8.6,N
1.668,-50.555,306.3,1,1,2019-11-28,0145,Terra,MODIS,68,6.0NRT,291.3,6.6,N
4.908,-69.388,304.1,2.1,1.4,2019-11-28,0325,Terra,MODIS,59,6.0NRT,290.3,12.7,N
1.217,-50.527,305.6,1.3,1.1,2019-11-28,0445,Aqua,MODIS,65,6.0NRT,292.1,9,N
1.207,-50.528,315,1.3,1.1,2019-11-28,0445,Aqua,MODIS,90,6.0NRT,294,18.7,N
-3.126,-50.6,300.4,1.2,1.1,2019-11-28,0445,Aqua,MODIS,27,6.0NRT,279.7,5.4,N
-3.127,-50.59,302.2,1.2,1.1,2019-11-28,0445,Aqua,MODIS,48,6.0NRT,279.6,6.7,N
-3.288,-50.197,300.4,1.1,1,2019-11-28,0445,Aqua,MODIS,27,6.0NRT,284.8,4,N
-6.575,-51.101,328,1.1,1.1,2019-11-28,0445,Aqua,MODIS,100,6.0NRT,287.5,31.2,N
-6.576,-51.091,316.1,1.1,1.1,2019-11-28,0445,Aqua,MODIS,92,6.0NRT,286.8,16.6,N
1.661,-50.525,322.1,1.5,1.2,2019-11-28,1410,Terra,MODIS,28,6.0NRT,294.6,19.8,D
1.659,-50.532,320.8,1.5,1.2,2019-11-28,1410,Terra,MODIS,52,6.0NRT,296,19.4,D
1.215,-51.224,307.1,1.4,1.2,2019-11-28,1410,Terra,MODIS,21,6.0NRT,287.2,6.4,D
0.665,-50.799,324.4,1.5,1.2,2019-11-28,1410,Terra,MODIS,75,6.0NRT,291.7,27.7,D
0.663,-50.785,316.5,1.5,1.2,2019-11-28,1410,Terra,MODIS,34,6.0NRT,291.2,14.6,D
-0.14,-51.318,313.6,1.4,1.2,2019-11-28,1410,Terra,MODIS,64,6.0NRT,290.4,10.9,D
-0.906,-52.41,321.2,1.3,1.1,2019-11-28,1410,Terra,MODIS,0,6.0NRT,288.1,19.7,D
-1.208,-53.581,313.6,1.1,1,2019-11-28,1410,Terra,MODIS,0,6.0NRT,287.2,9.4,D
-1.209,-53.571,313,1.1,1,2019-11-28,1410,Terra,MODIS,49,6.0NRT,287.1,8.8,D
-1.245,-53.715,317.3,1.1,1,2019-11-28,1410,Terra,MODIS,33,6.0NRT,292.3,8.4,D
-1.411,-53.083,323.6,1.2,1.1,2019-11-28,1410,Terra,MODIS,75,6.0NRT,285.4,21.3,D
-1.421,-53.084,328.4,1.2,1.1,2019-11-28,1410,Terra,MODIS,79,6.0NRT,286.5,27.1,D
-1.5,-52.549,310.5,1.2,1.1,2019-11-28,1410,Terra,MODIS,54,6.0NRT,287.7,6,D
-1.462,-53.005,363.9,1.2,1.1,2019-11-28,1410,Terra,MODIS,100,6.0NRT,288.3,115.3,D
-1.464,-52.994,363.9,1.2,1.1,2019-11-28,1410,Terra,MODIS,100,6.0NRT,289.2,115.5,D
-1.466,-53.001,371.3,1.2,1.1,2019-11-28,1410,Terra,MODIS,94,6.0NRT,289,147.8,D
-1.467,-52.991,323.8,1.2,1.1,2019-11-28,1410,Terra,MODIS,80,6.0NRT,288.1,21.5,D
-1.468,-53.686,311.4,1.1,1,2019-11-28,1410,Terra,MODIS,39,6.0NRT,285.5,5.9,D
-1.47,-53.676,312.4,1.1,1,2019-11-28,1410,Terra,MODIS,53,6.0NRT,285.3,7.1,D
-1.672,-52.343,325.7,1.3,1.1,2019-11-28,1410,Terra,MODIS,76,6.0NRT,290.6,26.6,D
-1.997,-50.408,314.8,1.8,1.3,2019-11-28,1410,Terra,MODIS,69,6.0NRT,289.9,21,D
-1.64,-53.968,310.8,1.1,1,2019-11-28,1410,Terra,MODIS,56,6.0NRT,286.3,6.1,D
-1.673,-53.934,311.5,1.1,1,2019-11-28,1410,Terra,MODIS,58,6.0NRT,280.5,9.1,D
-1.926,-52.64,321.6,1.2,1.1,2019-11-28,1410,Terra,MODIS,73,6.0NRT,291.1,19.8,D
-1.784,-54.68,321.3,1,1,2019-11-28,1410,Terra,MODIS,74,6.0NRT,295.6,12.6,D
-1.785,-54.671,327.4,1,1,2019-11-28,1410,Terra,MODIS,80,6.0NRT,294.9,19.4,D
-1.768,-55.037,315.1,1,1,2019-11-28,1410,Terra,MODIS,63,6.0NRT,292.6,7.1,D
-1.889,-54.282,317.5,1,1,2019-11-28,1410,Terra,MODIS,68,6.0NRT,297.7,7.4,D
-2.417,-55.072,320.2,1,1,2019-11-28,1410,Terra,MODIS,65,6.0NRT,291.9,11.2,D
-2.418,-55.063,316.4,1,1,2019-11-28,1410,Terra,MODIS,47,6.0NRT,292.7,7,D
-3.137,-50.599,314.2,1.8,1.3,2019-11-28,1410,Terra,MODIS,68,6.0NRT,292.9,20.1,D
